301,313,科学、技术和创新,	科学、技术和创新促进可持续发展目标多利益攸关方论坛将每年举行一次会议，为期两天，讨论在落实可持续发展目标的专题领域开展科学、技术和创新合作的问题，所有相关利益攸关方将会聚一堂，在各自的专业知识领域中做出积极贡献。论坛将提供一个平台，促进相互交流，牵线搭桥，在相关利益攸关方之间创建网络和建立多利益攸关方伙伴关系，以确定和审查技术需求和差距，包括在科学合作、创新和能力建设方面的需求和差距，并帮助开发、转让和传播相关技术来促进可持续发展目标。经社理事会主席将在经社理事会主持召开的高级别政治论坛开会之前，召开多利益攸关方论坛的会议，或可酌情在考虑到拟审议的主题，并同其他论坛或会议组织者合作的基础上，与其他论坛或会议一同举行。会议将由两个会员国共同主持，并由两位共同主席起草一份讨论情况总结，作为执行和评估2015年后可持续发展议程工作的一部分，提交给高级别政治论坛会议。
302,314,高级别政治论坛会,	高级别政治论坛会议将参考多利益攸关方论坛的总结。可持续发展问题高级别政治论坛将在充分吸纳任务小组专家意见的基础上，审议科学、技术和创新促进可持续发展目标多利益攸关方论坛其后各次会议的主题。
303,315,71.,71.	我们重申，本议程、可持续发展目标和具体目标，包括执行手段，是普遍、不可分割和相互关联的。
304,316,后续落实和评估,		后续落实和评估
305,317,72.,72.	我们承诺将系统地落实和评估本议程今后15年的执行情况。一个积极、自愿、有效、普遍参与和透明的综合后续落实和评估框架将大大有助于执行工作，帮助各国最大限度地推动和跟踪本议程执行工作的进展，绝不让任何一个人掉队。
306,318,73.,73.	该框架在国家、区域和全球各个层面开展工作，推动我们对公民负责，协助开展有效的国际合作以实现本议程，促进交流最佳做法和相互学习。它调动各方共同应对挑战，找出新问题和正在出现的问题。由于这是一个全球议程，各国之间的相互信任和理解非常重要。
307,319,74.,74.	各级的后续落实和评估工作将遵循以下原则：
308,320,(a),	(a)	自愿进行，由各国主导，兼顾各国不同的现实情况、能力和发展水平，并尊重各国的政策空间和优先事项。国家自主权是实现可持续发展的关键，全球评估将主要根据各国提供的官方数据进行，因此国家一级工作的成果将是区域和全球评估的基础。
309,321,(b),	(b)	跟踪所有国家执行普遍目标和具体目标的进展，包括执行手段，同时尊重目标和具体目标的普遍性、综合性和相互关联性以及可持续发展涉及的三个方面。
310,322,(c),	(c)	后续评估工作将长期进行，找出成绩、挑战、差距和重要成功因素，协助各国作出政策选择。相关工作还将协助找到必要的执行手段和伙伴关系，发现解决办法和最佳做法，促进国际发展系统的协调与成效。
311,323,(d),	(d)	后续评估工作将对所有人开放，做到包容、普遍参与和透明，还将协助所有相关利益攸关方提交报告。
312,324,(e),	(e)	后续评估工作以人为本，顾及性别平等问题，尊重人权，尤其重点关注最贫困、最脆弱和落在最后面的人。
313,325,(f),	(f)	后续工作将以现有平台和工作(如果有的话)为基础，避免重复，顺应各国的国情、能力、需求和优先事项。相关工作还将随着时间的推移不断得到改进，并考虑到新出现的问题和新制定的方法，同时尽量减少国家行政部门提交报告的负担。
314,326,(g),	(g)	后续评估工作将保持严谨细致和实事求是，并参照各国主导的评价工作结果和以下各类及时、可靠和易获取的高质量数据：收入、性别、年龄、种族、族裔、迁徙情况、残疾情况、地理位置和涉及各国国情的其它特性。
315,327,(h),	(h)	后续评估工作要加强对发展中国家的能力建设支持，包括加强各国、特别是非洲国家、最不发达国家、小岛屿发展中国家和内陆发展中国家以及中等收入国家的数据系统和评价方案。
316,328,(i),	(i)	后续评估工作将得到联合国系统和其他多边机构的积极支持。
317,329,75.,75.	将采用一套全球指标来落实和评估这些目标和具体目标。这套全球指标将辅以会员国拟定的区域和国家指标，并采纳旨在为尚无国家和全球基线数据的具体目标制定基线数据而开展工作的成果。可持续发展目标的指标跨机构专家组拟定的全球指标框架将根据现有的任务规定，由联合国统计委员会在2016年3月前商定，并由经社理事会及联合国大会在其后予以通过。这一框架应做到简明严格，涵盖所有可持续发展目标和具体目标，包括执行手段，保持它们的政治平衡、整合性和雄心水平。
318,330,76.,76.	我们将支持发展中国家，特别是非洲国家、最不发达国家、小岛屿发展中国家和内陆发展中国家加强本国统计局和数据系统的能力，以便能获得及时、可靠的优质分类数据。我们将推动以透明和负责任的方式加强有关的公私合作，利用各领域数据、包括地球观测和地理空间信息，同时确保各国在支持和跟踪进展过程中享有自主权。
319,331,77.,77.	我们承诺充分参与在国家以下、国家、区域和全球各层面定期进行的包容性进展评估。我们将尽可能多地利用现有的后续落实和评估机构和机制。可通过国家报告来评估进展，并查明区域和全球各层面的挑战。国家报告将与区域对话及全球评估一起，为各级后续工作提出建议。
320,332,国家层面,国家层面
321,333,78.,78.	我们鼓励所有会员国尽快在可行时制定具有雄心的国家对策来全面执行本议程。这些对策有助于向可持续发展目标过渡，并可酌情借鉴现有的规划文件，例如国家发展战略和可持续发展战略。
322,334,79.,79.	我们还鼓励会员国在国家和国家以下各级定期进行包容性进展评估，评估工作由国家来主导和推动。这种评估应借鉴参考土著居民、民间社会、私营部门和其他利益攸关方的意见，并符合各国的国情、政策和优先事项。各国议会以及其他机构也可以支持这些工作。
323,335,区域层面,区域层面
324,336,80.,80.	区域和次区域各级的后续落实和评估可酌情为包括自愿评估在内的互学互鉴、分享最佳做法和讨论共同目标提供机会。为此，我们欢迎区域、次区域委员会和组织开展合作。包容性区域进程将借鉴各国的评估结果，为全球层面（包括可持续发展问题高级别政治论坛）的后续落实和评估工作提出意见建议。
325,337,81.,81.	我们认识到，必须巩固加强现有的区域后续落实和评估机制并留出足够的政策空间，鼓励所有会员国寻找交换意见的最恰当区域论坛。我们鼓励联合国各区域委员会继续在这方面支持会员国。
326,338,全球层面,全球层面
327,339,82.,82.	高级别政治论坛将根据现有授权，同联合国大会、经社理事会及其他相关机构和论坛携手合作，在监督全球各项后续落实和评估工作方面发挥核心作用。它将促进经验交流，包括交流成功经验、挑战和教训，并为后续工作提供政治领导、指导和建议。它将促进全系统可持续发展政策的统一和协调。它应确保本议程继续有实际意义，具有雄心水平，注重评估进展、成就及发达国家和发展中国家面临的挑战以及新问题和正在出现的问题。它将同联合国所有相关会议和进程、包括关于最不发达国家、小岛屿发展中国家和内陆发展中国家的会议和进程的后续落实和评估安排建立有效联系。
328,340,83.,83.	高级别政治论坛的后续落实和评估工作可参考秘书长和联合国系统根据全球指标框架、各国统计机构提交的数据和各区域收集的信息合作编写的可持续发展目标年度进展情况报告。高级别政治论坛还将参考《全球可持续发展报告》，该报告将加强科学与政策的衔接，是一个帮助决策者促进消除贫困和可持续发展的强有力的、以实证为基础的工具。我们请经社理事会主席就全球报告的范围、方法和发布频率举行磋商，磋商内容还包括其与可持续发展目标进展情况报告的关系。磋商结果应反映在高级别政治论坛2016年年会的部长级宣言中。
329,341,84.,84.	经社理事会主持的高级别政治论坛应根据大会2013年7月9日第67/290号决议定期开展评估。评估应是自愿的，鼓励提交报告，且评估应让发达和发展中国家、联合国相关机构和包括民间社会、私营部门在内的其他利益攸关方参加。评估应由国家主导，由部长级官员和其他相关的高级别人士参加。评估应为各方建立伙伴关系提供平台，包括请主要群体和其他相关利益攸关方参与。
330,342,85.,85.	高级别政治论坛还将对可持续发展目标的进展，包括对贯穿不同领域的问题，进行专题评估。这些专题评估将借鉴经社理事会各职能委员会和其他政府间机构和论坛的评估结果，并应表明目标的整体性和它们之间的相互关联。评估将确保所有相关利益攸关方参与，并尽可能地融入和配合高级别政治论坛的周期。
331,343,86.,86.	我们欢迎按《亚的斯亚贝巴行动议程》所述，专门就发展筹资领域成果以及可持续发展目标的所有执行手段开展后续评估，这些评估将结合本议程的落实和评估工作进行。经社理事会发展筹资年度论坛的政府间商定结论和建议将纳入高级别政治论坛评估本议程执行情况的总体工作。
332,344,87.,87.	高级别政治论坛每四年在联合国大会主持下召开会议，为本议程及其执行工作提供高级别政治指导，查明进展情况和新出现的挑战，动员进一步采取行动以加快执行。高级别政治论坛下一次会议将在联合国大会主持下于2019年召开，会议周期自此重新设定，以便尽可能与四年度全面政策评估进程保持一致。
333,345,88.,88.	我们还强调，必须开展全系统战略规划、执行和提交报告工作，以确保联合国发展系统为执行新议程提供协调一致的支持。相关理事机构应采取行动，评估对执行工作的支持，报告取得的进展和遇到的障碍。我们欢迎经社理事会目前就联合国发展系统的长期定位问题开展的对话，并期待酌情就这些问题采取行动。
334,346,89.,89.	高级别政治论坛将根据第67/290号决议支持主要群体和其他利益攸关方参与落实和评估工作。我们呼吁上述各方报告它们对议程执行工作做出的贡献。
335,347,90.,90.	我们请秘书长与会员国协商，为筹备高级别政治论坛2016年会议编写一份报告，提出在全球统一开展高效和包容的后续落实和评估工作的重要时间节点，供第七十届联合国大会审议。这份报告应有关于高级别政治论坛在经社理事会主持下开展国家主导的评估的组织安排、包括关于自愿共同提交报告准则的建议。报告应明确各机构的职责，并就年度主题、系列专题评估和定期评估方案，为高级别政治论坛提供指导意见。
336,348,91.,91.	我们重申，我们将坚定不移地致力于实现本议程，充分利用它来改变我们的世界，让世界到2030年时变得更美好。
